NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002495	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002495		27	0.7439342	2.185787	0.0	1.8389022E-4	0.007	1744	tags=52%, list=11%, signal=58%	
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 83%8852276	THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 83%8852276		58	0.6294575	2.1677926	0.0	2.0624646E-4	0.008	2002	tags=38%, list=13%, signal=43%	
REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME DATABASE ID RELEASE 83%350562	REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME DATABASE ID RELEASE 83%350562		49	0.64719456	2.1667235	0.0	2.026281E-4	0.008	2002	tags=39%, list=13%, signal=44%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504		28	0.7369585	2.159178	0.0	2.487977E-4	0.01	1744	tags=50%, list=11%, signal=56%	
IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220510%WP4197%HOMO SAPIENS	IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220510%WP4197%HOMO SAPIENS		20	0.79508877	2.1567638	0.0	2.445808E-4	0.01	861	tags=60%, list=5%, signal=63%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDBHALLMARK%HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDBHALLMARK%HALLMARK_TNFA_SIGNALING_VIA_NFKB		155	0.5312809	2.1505332	0.0	2.64207E-4	0.011	1851	tags=34%, list=12%, signal=38%	
REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 83%169911	REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 83%169911		51	0.62712264	2.1486173	0.0	2.5987573E-4	0.011	2002	tags=39%, list=13%, signal=45%	
DEPURINATION%REACTOME%R-HSA-73927.2	DEPURINATION%REACTOME%R-HSA-73927.2		20	0.77130187	2.14671	0.0	2.5568416E-4	0.011	2142	tags=65%, list=14%, signal=75%	
PEPTIDE ANTIGEN ASSEMBLY WITH MHC PROTEIN COMPLEX%GOBP%GO:0002501	PEPTIDE ANTIGEN ASSEMBLY WITH MHC PROTEIN COMPLEX%GOBP%GO:0002501		18	0.8041859	2.1448812	0.0	2.516257E-4	0.011	2332	tags=78%, list=15%, signal=91%	
CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586	CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586		41	0.66192484	2.1431744	0.0	3.3841573E-4	0.015	2075	tags=39%, list=13%, signal=45%	
NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045824	NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045824		69	0.5918817	2.1426492	0.0	3.3320935E-4	0.015	1879	tags=39%, list=12%, signal=44%	
TSLP%NETPATH%TSLP	TSLP%NETPATH%TSLP		17	0.8036842	2.1403463	0.0	3.281607E-4	0.015	753	tags=29%, list=5%, signal=31%	
MHC PROTEIN COMPLEX ASSEMBLY%GOBP%GO:0002396	MHC PROTEIN COMPLEX ASSEMBLY%GOBP%GO:0002396		18	0.8041859	2.1350808	0.0	4.096399E-4	0.019	2332	tags=78%, list=15%, signal=91%	
NEGATIVE REGULATION OF T CELL ACTIVATION%GOBP%GO:0050868	NEGATIVE REGULATION OF T CELL ACTIVATION%GOBP%GO:0050868		72	0.5967581	2.1349652	0.0	4.036158E-4	0.019	2241	tags=39%, list=14%, signal=45%	
DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME DATABASE ID RELEASE 83%5678895	DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME DATABASE ID RELEASE 83%5678895		58	0.61618817	2.133868	0.0	3.977663E-4	0.019	3101	tags=48%, list=20%, signal=60%	
TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS-COV-2 INFECTION%WIKIPATHWAYS_20220510%WP4868%HOMO SAPIENS	TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS-COV-2 INFECTION%WIKIPATHWAYS_20220510%WP4868%HOMO SAPIENS		25	0.7399295	2.1332834	0.0	3.9208392E-4	0.019	975	tags=48%, list=6%, signal=51%	
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 83%69580	P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 83%69580		62	0.61201835	2.1303077	0.0	4.0661928E-4	0.02	2035	tags=40%, list=13%, signal=46%	
REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819	REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819		131	0.5325918	2.1268735	0.0	4.009718E-4	0.02	1706	tags=30%, list=11%, signal=33%	
REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944	REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944		143	0.5378204	2.126061	0.0	3.9547903E-4	0.02	2212	tags=34%, list=14%, signal=40%	
G1 S DNA DAMAGE CHECKPOINTS%REACTOME DATABASE ID RELEASE 83%69615	G1 S DNA DAMAGE CHECKPOINTS%REACTOME DATABASE ID RELEASE 83%69615		63	0.6044914	2.1226182	0.0	4.6914985E-4	0.024	2035	tags=40%, list=13%, signal=45%	
FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME DATABASE ID RELEASE 83%8854050	FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME DATABASE ID RELEASE 83%8854050		53	0.62124616	2.1196072	0.0	5.0097005E-4	0.026	2002	tags=38%, list=13%, signal=43%	
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481	POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481		57	0.6165661	2.1186855	0.0	5.1366875E-4	0.027	975	tags=28%, list=6%, signal=30%	
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001240	NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001240		15	0.8245283	2.118337	0.0	5.0699775E-4	0.027	1542	tags=53%, list=10%, signal=59%	
REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670	REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670		142	0.5354288	2.1179774	0.0	5.0049776E-4	0.027	2212	tags=34%, list=14%, signal=39%	
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001239	REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY IN ABSENCE OF LIGAND%GOBP%GO:2001239		19	0.78014666	2.116136	0.0	5.1267695E-4	0.028	1542	tags=47%, list=10%, signal=52%	
POSITIVE REGULATION OF INTERLEUKIN-4 PRODUCTION%GOBP%GO:0032753	POSITIVE REGULATION OF INTERLEUKIN-4 PRODUCTION%GOBP%GO:0032753		19	0.79455674	2.1156626	0.0	5.0626846E-4	0.028	1382	tags=47%, list=9%, signal=52%	
GSK3B AND BTRC:CUL1-MEDIATED-DEGRADATION OF NFE2L2%REACTOME%R-HSA-9762114.1	GSK3B AND BTRC:CUL1-MEDIATED-DEGRADATION OF NFE2L2%REACTOME%R-HSA-9762114.1		51	0.6306388	2.113108	0.0	5.1765575E-4	0.029	2002	tags=39%, list=13%, signal=45%	
REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME DATABASE ID RELEASE 83%211733	REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME DATABASE ID RELEASE 83%211733		48	0.63973665	2.1127868	0.0	5.113429E-4	0.029	2002	tags=42%, list=13%, signal=48%	
CLEAVAGE OF THE DAMAGED PURINE%REACTOME DATABASE ID RELEASE 83%110331	CLEAVAGE OF THE DAMAGED PURINE%REACTOME DATABASE ID RELEASE 83%110331		20	0.77130187	2.1126	0.0	5.0518214E-4	0.029	2142	tags=65%, list=14%, signal=75%	
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 83%69563	P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 83%69563		62	0.61201835	2.1119895	0.0	5.1664584E-4	0.03	2035	tags=40%, list=13%, signal=46%	
REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8941858.1	REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME%R-HSA-8941858.1		54	0.6171796	2.111887	0.0	5.105676E-4	0.03	2002	tags=39%, list=13%, signal=44%	
RECOGNITION AND ASSOCIATION OF DNA GLYCOSYLASE WITH SITE CONTAINING AN AFFECTED PURINE%REACTOME%R-HSA-110330.4	RECOGNITION AND ASSOCIATION OF DNA GLYCOSYLASE WITH SITE CONTAINING AN AFFECTED PURINE%REACTOME%R-HSA-110330.4		20	0.77130187	2.110991	0.0	5.046308E-4	0.03	2142	tags=65%, list=14%, signal=75%	
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 83%69610	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 83%69610		49	0.6171083	2.1091459	0.0	4.9883046E-4	0.03	3101	tags=49%, list=20%, signal=61%	
IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429	IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429		171	0.51783985	2.108215	0.0	5.0975976E-4	0.031	1915	tags=30%, list=12%, signal=34%	
COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%166658	COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%166658		35	0.65869874	2.1081595	0.0	5.040321E-4	0.031	1723	tags=34%, list=11%, signal=38%	
CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 83%1236978	CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 83%1236978		43	0.6445509	2.107733	0.0	5.143782E-4	0.032	2841	tags=47%, list=18%, signal=57%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883		22	0.74526364	2.1077306	0.0	5.087257E-4	0.032	1122	tags=50%, list=7%, signal=54%	
NEGATIVE REGULATION OF SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:1901099	NEGATIVE REGULATION OF SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:1901099		15	0.8245283	2.1075795	0.0	5.1887485E-4	0.033	1542	tags=53%, list=10%, signal=59%	
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME DATABASE ID RELEASE 83%75815	UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME DATABASE ID RELEASE 83%75815		50	0.63085586	2.107179	0.0	5.2887027E-4	0.034	2841	tags=48%, list=18%, signal=58%	
NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051250	NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051250		89	0.56571794	2.1041605	0.0	5.5397704E-4	0.036	2241	tags=38%, list=14%, signal=44%	
